Species,PlantedStand,Block,Canopy,Understory,OriginStand,Sdlg#,TagColor,StatusDate1,Date,Height,Notes,StatusDate4,Date4,HeightDate4,Notes4,StatusDate5,Date5,HeightDate5,RtCrnHeightDate5,Notes5,Initial Height,comments,done,to do,UniqueID
TSME,1650,HIGH2,CompPresent,CompAbsent,1197,420,RD,A,8/1/12,,
TSME,1603,PARA4,CompPresent,CompPresent,1603,244,BL,A,8/1/12,,
TSME,1064,AV062,CompAbsent,CompAbsent,1603,592,BL,A,5/29/12,,
TSME,1197,AM164,CompPresent,CompPresent,1460,230,YL,A,6/25/12,,"""?"" - Marked as dead in 2011, but alive in 2012"
TSME,1460,AE104,CompPresent,CompPresent,1603,143,BL,A,7/11/12,,
TSME,1064,AV063,CompAbsent,CompPresent,1603,393,BL,A,5/29/12,,
TSME,1603,PARA5,CompAbsent,CompPresent,1603,223,BL,A,7/24/12,,
TSME,1460,AE104,CompAbsent,CompPresent,1460,354,YL,A,7/11/12,,
ABAM,1603,PARA5,CompAbsent,CompPresent,704,267,PK,A,7/24/12,
TSME,1650,HIGH5,CompPresent,CompAbsent,1603,211,BL,A,8/1/12,
ABAM,1650,HIGH2,CompPresent,CompAbsent,704,255,PK,A,8/1/12,
ABAM,704,TO044,CompAbsent,CompAbsent,704,180,PK,A,5/10/12,
ABAM,704,TO044,CompAbsent,CompAbsent,1603,384,BL,A,5/10/12,
ABAM,1650,HIGH2,CompAbsent,CompAbsent,704,289,PK,A,7/30/12,
ABAM,1064,AV064,CompPresent,CompAbsent,1603,211,BL,A,5/29/12,
TSHE,1460,AE103,CompPresent,CompPresent,1197,527,WH,A,7/11/12,
ABAM,1650,HIGH2,CompPresent,CompPresent,1064,220,YL,A,8/1/12,
ABAM,1603,PARA2,CompPresent,CompPresent,1064,81,YL,A,8/1/12,
ABAM,1603,PARA4,CompPresent,CompAbsent,704,232,PK,A,8/1/12,
ABAM,1603,PARA4,CompPresent,CompAbsent,1064,194,YL,A,8/1/12,
ABAM,1603,PARA2,CompPresent,CompAbsent,1197,146,GR,A,8/1/12,
ABAM,1603,PARA5,CompAbsent,CompAbsent,1064,193,YL,A,7/24/12,
ABAM,668,NISQ2,CompAbsent,CompPresent,1197,295,GR,A,5/10/12,
ABAM,1650,HIGH3,CompPresent,CompPresent,1064,42,YL,A,8/1/12,
TSME,1650,HIGH3,CompPresent,CompAbsent,1603,48,BL,A,8/1/12,
TSME,1197,AM161,CompAbsent,CompAbsent,1603,497,BL,A,6/25/12,
TSME,1197,AM165,CompPresent,CompPresent,1460,517,YL,A,6/25/12,
TSME,1197,AM161,CompAbsent,CompPresent,1197,203,RD,A,6/25/12,
TSME,1650,HIGH4,CompAbsent,CompAbsent,1603,132,BL,A,8/1/12,
TSME,1460,AE104,CompAbsent,CompPresent,1197,570,RD,A,7/11/12,
TSME,1650,HIGH2,CompPresent,CompPresent,1460,357,RD,A,8/1/12,
TSME,1197,AM161,CompAbsent,CompPresent,1197,137,RD,A,6/25/12,
TSME,1650,HIGH1,CompPresent,CompPresent,1460,389,YL,A,8/1/12,
TSME,1603,PARA1,CompPresent,CompAbsent,1603,69,BL,A,8/1/12,
TSME,1197,AM165,CompPresent,CompAbsent,1197,57,RD,A,6/25/12,
TSME,1460,AE102,CompAbsent,CompPresent,1460,65,YL,A,7/11/12,
TSME,1460,AE101,CompAbsent,CompAbsent,1603,279,BL,A,7/24/12,
TSME,1197,AM161,CompAbsent,CompPresent,1603,511,BL,A,6/25/12,
TSME,1460,AE104,CompPresent,CompPresent,1197,236,RD,A,7/11/12,
TSME,1603,PARA2,CompAbsent,CompAbsent,1460,378,YL,A,8/1/12,
TSME,1197,AM161,CompAbsent,CompAbsent,1603,154,BL,A,6/25/12,
TSME,1197,AM162,CompPresent,CompAbsent,1197,190,RD,A,6/26/12,
TSME,1603,PARA4,CompAbsent,CompAbsent,1460,85,YL,A,8/1/12,
ABAM,704,TO044,CompAbsent,CompAbsent,1603,315,BL,A,5/10/12,
TSME,1650,HIGH5,CompPresent,CompAbsent,1603,536,BL,A,8/1/12,
TSHE,1197,AM163,CompPresent,CompAbsent,704,114,GR,A,6/25/12,
ABAM,668,NISQ2,CompPresent,CompPresent,704,140,PK,A,5/10/12,
ABAM,1603,PARA1,CompAbsent,CompAbsent,1603,92,BL,A,8/1/12,
TSHE,1197,AM165,CompPresent,CompAbsent,1197,309,WH,A,6/25/12,
ABAM,1650,HIGH3,CompPresent,CompPresent,704,61,PK,A,8/1/12,
ABAM,1650,HIGH3,CompAbsent,CompAbsent,1603,267,BL,A,8/1/12,
ABAM,668,NISQ3,CompPresent,CompAbsent,1197,357,GR,A,5/10/12,
TSME,1197,AM161,CompAbsent,CompAbsent,1460,554,YL,A,6/25/12,
ABAM,1650,HIGH3,CompAbsent,CompPresent,704,228,PK,A,8/1/12,
ABAM,1650,HIGH3,CompPresent,CompPresent,704,225,PK,A,8/1/12,
ABAM,1603,PARA2,CompPresent,CompAbsent,704,231,PK,A,8/1/12,
TSME,1197,AM161,CompAbsent,CompPresent,1197,129,RD,A,6/25/12,,
TSME,1460,AE101,CompAbsent,CompAbsent,1197,599,RD,A,7/24/12,,
TSME,1603,PARA3,CompAbsent,CompPresent,1197,223,RD,A,7/24/12,,
TSME,1603,PARA2,CompPresent,CompAbsent,1197,229,RD,A,8/1/12,,
TSME,1197,AM161,CompAbsent,CompAbsent,1197,127,RD,A,6/25/12,,
TSME,1460,AE104,CompAbsent,CompAbsent,1197,414,RD,A,7/11/12,,
TSME,1603,PARA2,CompPresent,CompAbsent,1603,441,BL,A,8/1/12,,
TSME,1197,AM163,CompPresent,CompAbsent,1197,138,RD,A,6/25/12,,
ABAM,704,TO044,CompAbsent,CompAbsent,704,350,PK,A,5/10/12,,
TSME,1064,AV065,CompAbsent,CompAbsent,1460,309,YL,A,5/29/12,,
TSME,1064,AV064,CompAbsent,CompPresent,1197,87,RD,A,7/31/12,,"COVERED IN SNOW 5/29/12, Tag removed 7/31/12"
TSME,1460,AE104,CompPresent,CompAbsent,1197,492,RD,A,7/11/12,,
TSME,1650,HIGH1,CompPresent,CompPresent,1460,421,YL,A,8/1/12,,
TSME,1650,HIGH1,CompPresent,CompPresent,1460,442,YL,A,8/1/12,,
ABAM,704,TO042,CompAbsent,CompPresent,1197,376,GR,A,5/10/12,,
ABAM,1603,PARA4,CompPresent,CompAbsent,1064,307,YL,A,8/1/12,,
ABAM,1650,HIGH1,CompPresent,CompPresent,1197,116,GR,A,8/1/12,,
ABAM,1064,AV062,CompAbsent,CompAbsent,704,66,PK,A,5/29/12,,
ABAM,1603,PARA4,CompPresent,CompAbsent,704,223,PK,A,8/1/12,,
TSHE,704,TO045,CompAbsent,CompAbsent,1197,85,WH,A,5/10/12,,
ABAM,1603,PARA4,CompPresent,CompPresent,1603,115,BL,A,8/1/12,,
ABAM,1650,HIGH3,CompPresent,CompPresent,1197,112,GR,A,8/1/12,,
TSHE,1197,AM165,CompPresent,CompPresent,704,116,GR,A,6/25/12,,
ABAM,1064,AV063,CompPresent,CompAbsent,1064,6,YL,A,5/29/12,,
ABAM,1603,PARA1,CompPresent,CompAbsent,1197,20,GR,A,8/1/12,,
ABAM,668,NISQ1,CompPresent,CompPresent,1197,312,GR,A,5/10/12,,Missing tag
ABAM,668,NISQ3,CompPresent,CompAbsent,704,184,PK,A,5/10/12,,
ABAM,704,TO044,CompPresent,CompAbsent,1197,347,GR,A,5/10/12,,
TSME,1197,AM164,CompPresent,CompAbsent,1460,199,YL,A,6/25/12,,
TSME,1197,AM164,CompAbsent,CompPresent,1460,213,YL,A,6/25/12,,
TSME,1460,AE104,CompPresent,CompAbsent,1603,583,BL,A,7/11/12,,
TSME,1197,AM163,CompPresent,CompAbsent,1460,559,YL,A,6/25/12,,Tag corrected from RE559 to YL559
TSME,1460,AE101,CompAbsent,CompAbsent,1197,575,RD,A,7/24/12,
TSME,1603,PARA3,CompAbsent,CompPresent,1603,570,BL,A,7/24/12,
TSME,1603,PARA3,CompAbsent,CompAbsent,1603,534,BL,A,7/24/12,
TSME,1650,HIGH2,CompPresent,CompAbsent,1460,452,YL,A,8/1/12,
ABAM,1650,HIGH3,CompPresent,CompAbsent,1603,47,BL,A,8/1/12,
TSHE,1197,AM164,CompAbsent,CompAbsent,1197,312,WH,A,6/25/12,
ABAM,704,TO044,CompPresent,CompPresent,1603,307,BL,A,5/10/12,
TSHE,1197,AM163,CompPresent,CompAbsent,704,515,GR,A,6/25/12,
ABAM,1603,PARA1,CompAbsent,CompAbsent,1603,215,BL,A,8/1/12,
ABAM,1603,PARA2,CompPresent,CompAbsent,1197,185,GR,A,8/1/12,
ABAM,1650,HIGH2,CompPresent,CompPresent,1064,86,YL,A,8/1/12,
ABAM,1603,PARA4,CompPresent,CompPresent,1064,136,YL,A,8/1/12,
ABAM,1650,HIGH1,CompPresent,CompAbsent,1197,99,GR,A,8/1/12,
ABAM,1650,HIGH3,CompPresent,CompAbsent,1197,135,GR,A,8/1/12,
ABAM,1603,PARA2,CompPresent,CompPresent,704,79,PK,A,8/1/12,
ABAM,1650,HIGH4,CompPresent,CompPresent,1197,159,GR,A,8/1/12,
ABAM,1603,PARA3,CompAbsent,CompPresent,1197,54,GR,A,7/24/12,
ABAM,668,NISQ2,CompAbsent,CompPresent,1064,213,YL,A,5/10/12,
ABAM,1603,PARA5,CompAbsent,CompPresent,1064,219,YL,A,7/24/12,
TSME,1650,HIGH1,CompPresent,CompAbsent,1603,71,BL,A,8/1/12,
TSME,1197,AM163,CompAbsent,CompPresent,1603,519,BL,A,6/25/12,
TSME,1460,AE105,CompAbsent,CompAbsent,1603,57,BL,A,7/11/12,
TSME,1064,AV062,CompAbsent,CompAbsent,1460,323,YL,A,5/29/12,
TSME,1197,AM161,CompAbsent,CompAbsent,1460,533,YL,A,6/25/12,
TSME,1064,AV062,CompAbsent,CompAbsent,1197,594,RD,A,5/29/12,
TSME,1650,HIGH3,CompPresent,CompAbsent,1460,422,YL,A,8/1/12,
TSME,1064,AV063,CompPresent,CompAbsent,1197,52,RD,A,5/29/12,
TSME,1650,HIGH3,CompAbsent,CompPresent,1460,369,YL,A,8/1/12,
TSME,1064,AV064,CompAbsent,CompAbsent,1603,436,BL,A,5/29/12,
TSME,1197,AM163,CompAbsent,CompPresent,1603,526,BL,A,6/25/12,
TSME,1197,AM163,CompPresent,CompAbsent,1603,538,BL,A,6/25/12,
TSME,1460,AE104,CompPresent,CompAbsent,1603,341,BL,A,7/11/12,
TSME,1197,AM165,CompPresent,CompAbsent,1460,239,YL,A,6/25/12,
ABAM,668,NISQ4,CompAbsent,CompPresent,1603,369,BL,A,5/10/12,
TSME,1603,PARA1,CompAbsent,CompPresent,1603,568,BL,A,8/1/12,
ABAM,704,TO042,CompPresent,CompAbsent,1603,371,BL,A,5/10/12,
ABAM,1650,HIGH3,CompPresent,CompPresent,1197,13,GR,A,8/1/12,
TSHE,1460,AE104,CompPresent,CompAbsent,1197,71,WH,A,7/11/12,
TSHE,1197,AM162,CompPresent,CompPresent,704,164,GR,A,6/26/12,
ABAM,668,NISQ2,CompAbsent,CompPresent,1603,228,BL,A,5/10/12,
ABAM,1650,HIGH4,CompPresent,CompPresent,1603,179,BL,A,8/1/12,
TSME,1460,AE104,CompPresent,CompAbsent,1603,450,BL,A,7/11/12,
TSHE,704,TO041,CompAbsent,CompAbsent,1197,234,WH,A,5/10/12,
ABAM,1650,HIGH2,CompAbsent,CompPresent,1603,281,BL,A,7/30/12,
ABAM,1603,PARA3,CompPresent,CompAbsent,1197,148,GR,A,7/24/12,
ABAM,704,TO045,CompAbsent,CompAbsent,704,318,PK,A,5/10/12,
ABAM,1650,HIGH1,CompPresent,CompPresent,1603,101,BL,A,8/1/12,
ABAM,1650,HIGH3,CompPresent,CompAbsent,1197,140,GR,A,8/1/12,
ABAM,704,TO043,CompAbsent,CompPresent,1197,258,GR,A,5/10/12,,
TSME,1197,AM165,CompAbsent,CompPresent,1460,538,YL,A,6/25/12,,
TSME,1064,AV063,CompAbsent,CompPresent,1197,27,RD,A,5/29/12,,
TSME,1603,PARA1,CompAbsent,CompAbsent,1197,252,RD,A,8/1/12,,
TSME,1603,PARA1,CompPresent,CompAbsent,1603,370,BL,A,8/1/12,,Missing tag
TSME,1197,AM163,CompAbsent,CompAbsent,1197,178,RD,A,6/25/12,,
TSME,1197,AM163,CompPresent,CompAbsent,1603,537,BL,A,6/25/12,,
TSME,1197,AM163,CompAbsent,CompPresent,1197,191,RD,A,6/25/12,,
TSME,1460,AE104,CompAbsent,CompAbsent,1460,365,YL,A,7/11/12,,
TSME,1064,AV061,CompAbsent,CompAbsent,1197,577,RD,A,6/14/25,,
TSME,1197,AM162,CompPresent,CompAbsent,1603,366,BL,A,6/26/12,,
TSME,1650,HIGH3,CompPresent,CompAbsent,1603,116,BL,A,8/1/12,,
TSME,1064,AV065,CompAbsent,CompPresent,1603,430,RD,A,6/14/12,,COVERED IN SNOW 5/29/12
TSME,1197,AM164,CompAbsent,CompAbsent,1460,218,YL,A,6/25/12,,
TSME,1650,HIGH5,CompAbsent,CompPresent,1460,419,YL,A,8/1/12,,
TSME,1603,PARA1,CompAbsent,CompPresent,1603,451,BL,A,8/1/12,,
TSME,1197,AM163,CompPresent,CompAbsent,1197,447,RD,A,6/25/12,
TSME,1460,AE104,CompPresent,CompAbsent,1460,220,YL,A,7/11/12,
TSME,1460,AE105,CompAbsent,CompAbsent,1197,171,RD,A,7/11/12,
TSME,1197,AM165,CompPresent,CompPresent,1460,231,YL,A,6/25/12,
TSME,1650,HIGH1,CompPresent,CompAbsent,1460,451,YL,A,8/1/12,
TSME,1460,AE102,CompAbsent,CompAbsent,1460,587,YL,A,7/11/12,
ABAM,1064,AV063,CompPresent,CompAbsent,1603,34,GR,A,5/29/12,
TSME,1603,PARA3,CompAbsent,CompPresent,1460,265,YL,A,7/24/12,
ABAM,1650,HIGH1,CompPresent,CompPresent,1603,46,BL,A,8/1/12,
ABAM,704,TO043,CompAbsent,CompAbsent,704,39,PK,A,5/10/12,
TSHE,704,TO041,CompAbsent,CompAbsent,704,240,GR,A,5/10/12,
ABAM,704,TO044,CompPresent,CompAbsent,1603,321,BL,A,5/10/12,
ABAM,1064,AV062,CompAbsent,CompAbsent,1603,180,BL,A,5/29/12,
ABAM,1603,PARA5,CompAbsent,CompAbsent,1603,73,BL,A,7/24/12,
TSHE,1197,AM162,CompPresent,CompAbsent,704,163,GR,A,6/26/12,
TSHE,704,TO045,CompPresent,CompAbsent,1197,28,WH,A,5/10/12,
ABAM,704,TO045,CompPresent,CompAbsent,1603,323,BL,A,5/10/12,
TSHE,1460,AE104,CompPresent,CompAbsent,704,539,GR,A,7/11/12,
ABAM,1650,HIGH4,CompPresent,CompAbsent,1603,29,BL,A,8/1/12,
ABAM,704,TO041,CompAbsent,CompAbsent,704,25,PK,A,5/10/12,
ABAM,1603,PARA2,CompPresent,CompPresent,1197,82,GR,A,8/1/12,
ABAM,1650,HIGH4,CompPresent,CompPresent,1603,133,BL,A,8/1/12,
ABAM,1603,PARA1,CompAbsent,CompPresent,1197,22,GR,A,8/1/12,
ABAM,1650,HIGH4,CompPresent,CompAbsent,1197,155,GR,A,8/1/12,
ABAM,704,TO045,CompPresent,CompPresent,704,355,PK,A,5/10/12,
TSHE,704,TO041,CompAbsent,CompAbsent,704,263,GR,A,5/10/12,
ABAM,1603,PARA2,CompAbsent,CompAbsent,1603,7,BL,A,8/1/12,
ABAM,1650,HIGH2,CompPresent,CompAbsent,1197,12,GR,A,8/1/12,
ABAM,668,NISQ1,CompAbsent,CompAbsent,704,299,PK,A,5/10/12,
ABAM,1650,HIGH4,CompPresent,CompPresent,1064,53,YL,A,8/1/12,
ABAM,1603,PARA1,CompAbsent,CompAbsent,704,257,PK,A,8/1/12,
TSME,1064,AV065,CompAbsent,CompAbsent,1197,80,RD,A,5/29/12,
TSME,1064,AV064,CompAbsent,CompAbsent,1460,318,YL,A,5/29/12,
TSME,1064,AV061,CompAbsent,CompPresent,1460,259,YL,A,5/29/12,
TSME,1650,HIGH4,CompPresent,CompPresent,1460,400,YL,A,8/1/12,
TSME,1197,AM165,CompAbsent,CompPresent,1460,545,YL,A,6/25/12,
TSME,1197,AM161,CompAbsent,CompAbsent,1197,114,RD,A,6/25/12,
TSME,1650,HIGH1,CompPresent,CompPresent,1603,62,BL,A,8/1/12,
TSME,1197,AM163,CompAbsent,CompPresent,1603,514,BL,A,6/25/12,
TSME,1603,PARA3,CompAbsent,CompPresent,1460,235,YL,A,7/24/12,
TSME,1064,AV061,CompAbsent,CompAbsent,1603,338,BL,A,6/14/25,
ABAM,1650,HIGH1,CompPresent,CompPresent,1197,117,GR,A,8/1/12,
TSME,1064,AV061,CompAbsent,CompPresent,1197,21,RD,A,5/29/12,
TSME,1197,AM165,CompPresent,CompPresent,1460,291,YL,A,6/25/12,
ABAM,1064,AV063,CompPresent,CompAbsent,704,343,PK,A,5/29/12,
ABAM,704,TO043,CompAbsent,CompPresent,704,325,PK,A,5/10/12,
TSHE,1197,AM163,CompPresent,CompAbsent,1197,460,WH,A,6/25/12,
TSME,1460,AE104,CompPresent,CompAbsent,1197,585,RD,A,7/11/12,
ABAM,1650,HIGH2,CompPresent,CompPresent,1603,40,BL,A,8/1/12,
TSHE,1197,AM164,CompAbsent,CompAbsent,1197,521,WH,A,6/25/12,
ABAM,1650,HIGH1,CompPresent,CompPresent,1603,59,BL,A,8/1/12,
ABAM,1650,HIGH1,CompPresent,CompAbsent,1064,65,YL,A,8/1/12,
TSME,1460,AE101,CompAbsent,CompAbsent,1603,130,BL,A,7/24/12,
ABAM,1650,HIGH3,CompPresent,CompPresent,1603,173,BL,A,8/1/12,
ABAM,668,NISQ3,CompAbsent,CompAbsent,704,192,PK,A,5/10/12,
ABAM,1064,AV062,CompPresent,CompPresent,1603,269,BL,A,5/29/12,
TSHE,704,TO041,CompPresent,CompAbsent,704,282,GR,A,5/10/12,
TSHE,1197,AM164,CompPresent,CompPresent,1197,477,WH,A,6/25/12,
ABAM,704,TO042,CompAbsent,CompAbsent,1197,351,GR,A,5/10/12,
ABAM,1603,PARA1,CompAbsent,CompPresent,1603,182,BL,A,8/1/12,
ABAM,1064,AV065,CompPresent,CompPresent,1064,290,YL,A,5/29/12,
ABAM,668,NISQ3,CompPresent,CompAbsent,1064,149,YL,A,5/10/12,
ABAM,1650,HIGH2,CompAbsent,CompPresent,1197,141,GR,A,7/30/12,
ABAM,1650,HIGH4,CompPresent,CompPresent,1197,150,GR,A,8/1/12,
ABAM,704,TO045,CompAbsent,CompPresent,704,394,PK,A,5/10/12,,
ABAM,1603,PARA5,CompAbsent,CompAbsent,1197,36,GR,A,7/24/12,,
TSHE,1460,AE105,CompAbsent,CompAbsent,1197,153,WH,A,7/11/12,,
ABAM,1603,PARA3,CompPresent,CompAbsent,1197,186,GR,A,7/24/12,,
ABAM,1603,PARA4,CompPresent,CompAbsent,704,33,PK,A,8/1/12,,
ABAM,1650,HIGH5,CompPresent,CompAbsent,704,146,PK,A,8/1/12,,
ABAM,1650,HIGH2,CompPresent,CompAbsent,704,239,PK,A,8/1/12,,Missing tag
ABAM,1650,HIGH4,CompPresent,CompAbsent,704,252,PK,A,8/1/12,,
TSME,1197,AM164,CompAbsent,CompAbsent,1460,492,YL,A,6/25/12,,
TSME,1064,AV062,CompAbsent,CompAbsent,1460,314,YL,A,5/29/12,,
TSME,1064,AV064,CompAbsent,CompPresent,1603,422,BL,A,5/29/12,,
TSME,1064,AV061,CompAbsent,CompAbsent,1460,269,YL,A,6/14/25,,
TSME,1197,AM164,CompAbsent,CompPresent,1197,153,RD,A,6/25/12,,
TSME,1650,HIGH2,CompAbsent,CompPresent,1603,28,BL,A,7/30/12,,
TSME,1460,AE104,CompPresent,CompPresent,1603,46,BL,A,7/11/12,,
TSME,1460,AE105,CompAbsent,CompAbsent,1460,250,YL,A,7/11/12,,
TSME,1197,AM161,CompAbsent,CompPresent,1460,534,YL,A,6/25/12,,
TSME,1460,AE105,CompAbsent,CompAbsent,1603,359,BL,A,7/11/12,,
ABAM,1650,HIGH4,CompPresent,CompAbsent,1603,17,BL,A,8/1/12,,
TSME,1460,AE102,CompAbsent,CompAbsent,1603,305,BL,A,7/11/12,,
TSHE,1197,AM165,CompPresent,CompAbsent,1197,429,WH,A,6/25/12,,
TSME,1064,AV063,CompAbsent,CompAbsent,1603,567,BL,A,5/29/12,,
TSME,1603,PARA1,CompAbsent,CompPresent,1460,385,YL,A,8/1/12,,
ABAM,1650,HIGH2,CompPresent,CompPresent,1603,89,BL,A,8/1/12,,
ABAM,704,TO043,CompAbsent,CompPresent,1603,332,BL,A,5/10/12,,
TSHE,1197,AM164,CompPresent,CompAbsent,1197,504,WH,A,6/25/12,,
ABAM,1650,HIGH1,CompPresent,CompAbsent,704,145,no tag,A,8/1/12,,Missing tag
ABAM,1650,HIGH4,CompPresent,CompPresent,1603,25,BL,A,8/1/12,,
TSHE,1197,AM163,CompPresent,CompPresent,1197,449,WH,A,6/25/12,,
ABAM,668,NISQ2,CompAbsent,CompPresent,1603,94,BL,A,5/10/12,,
TSHE,1197,AM163,CompPresent,CompAbsent,704,118,GR,A,6/25/12,,
TSHE,1197,AM162,CompAbsent,CompAbsent,1197,322,WH,A,6/25/12,,
TSHE,1197,AM165,CompPresent,CompPresent,1197,235,WH,A,6/25/12,
ABAM,704,TO044,CompPresent,CompAbsent,1603,320,BL,A,5/10/12,
TSHE,1460,AE102,CompAbsent,CompAbsent,1197,425,WH,A,7/11/12,
ABAM,704,TO045,CompPresent,CompAbsent,704,332,PK,A,5/10/12,
ABAM,1603,PARA4,CompAbsent,CompAbsent,1603,118,BL,A,8/1/12,
ABAM,1603,PARA2,CompPresent,CompPresent,1197,11,GR,A,8/1/12,
ABAM,1064,AV063,CompPresent,CompAbsent,1603,28,BL,A,5/29/12,
ABAM,1650,HIGH5,CompAbsent,CompPresent,1197,124,GR,A,8/1/12,
ABAM,1603,PARA5,CompAbsent,CompAbsent,1197,123,GR,A,7/24/12,
ABAM,1603,PARA3,CompAbsent,CompPresent,1197,138,GR,A,7/24/12,
ABAM,1603,PARA1,CompPresent,CompAbsent,1197,196,GR,A,8/1/12,
ABAM,1650,HIGH2,CompPresent,CompAbsent,1064,55,YL,A,8/1/12,
ABAM,668,NISQ1,CompPresent,CompPresent,704,346,PK,A,5/10/12,
TSME,1197,AM164,CompAbsent,CompPresent,1197,194,RD,A,6/25/12,
TSME,1197,AM164,CompAbsent,CompAbsent,1197,196,RD,A,6/25/12,
TSME,1197,AM164,CompAbsent,CompAbsent,1460,550,YL,A,6/25/12,
TSME,1197,AM163,CompPresent,CompAbsent,1197,28,RD,A,6/25/12,,
TSME,1650,HIGH5,CompAbsent,CompPresent,1603,66,BL,A,8/1/12,,
TSME,1064,AV064,CompAbsent,CompPresent,1603,597,BL,A,5/29/12,,
TSHE,1197,AM165,CompPresent,CompAbsent,704,418,GR,A,6/25/12,,
TSHE,704,TO043,CompAbsent,CompAbsent,704,222,GR,A,5/10/12,,
ABAM,1603,PARA3,CompAbsent,CompPresent,1603,83,BL,A,7/24/12,,
ABAM,704,TO042,CompPresent,CompAbsent,1197,321,GR,A,5/10/12,,
ABAM,1603,PARA1,CompAbsent,CompPresent,1197,67,GR,A,8/1/12,,Missing tag
ABAM,1650,HIGH3,CompPresent,CompPresent,704,261,PK,A,8/1/12,,
ABAM,1603,PARA2,CompAbsent,CompPresent,1197,80,GR,A,8/1/12,,
ABAM,1603,PARA2,CompPresent,CompAbsent,1197,60,GR,A,8/1/12,,
ABAM,704,TO042,CompPresent,CompPresent,1197,320,GR,A,5/10/12,,
ABAM,1064,AV065,CompAbsent,CompPresent,1064,261,YL,A,6/14/12,,COVERED IN SNOW 5/29/12
TSHE,1197,AM163,CompAbsent,CompPresent,1197,465,WH,A,6/25/12,,
ABAM,1650,HIGH2,CompPresent,CompAbsent,1197,68,GR,A,8/1/12,,
ABAM,1603,PARA5,CompAbsent,CompAbsent,1064,93,YL,A,7/24/12,,
ABAM,668,NISQ3,CompPresent,CompAbsent,1197,250,GR,A,5/10/12,
TSME,1197,AM164,CompAbsent,CompPresent,1603,133,BL,A,6/25/12,
TSME,1603,PARA3,CompAbsent,CompPresent,1197,45,RD,A,7/24/12,
TSME,1460,AE105,CompAbsent,CompAbsent,1197,166,RD,A,7/11/12,
TSME,1460,AE104,CompAbsent,CompAbsent,1460,391,YL,A,7/11/12,
TSME,1603,PARA4,CompAbsent,CompAbsent,1460,398,YL,A,8/1/12,
TSME,1197,AM162,CompAbsent,CompAbsent,1460,581,YL,A,6/25/12,
TSME,1460,AE105,CompAbsent,CompAbsent,1197,201,RD,A,7/11/12,
ABAM,1064,AV063,CompAbsent,CompAbsent,704,344,PK,A,5/29/12,
TSME,1197,AM164,CompAbsent,CompAbsent,1603,547,BL,A,6/25/12,
TSME,1197,AM163,CompAbsent,CompPresent,1460,261,YL,A,6/25/12,
TSME,1650,HIGH1,CompPresent,CompPresent,1603,199,BL,A,8/1/12,
TSHE,704,TO042,CompAbsent,CompPresent,704,457,GR,A,5/10/12,
TSHE,1460,AE104,CompAbsent,CompAbsent,704,532,GR,A,7/11/12,
TSHE,1197,AM164,CompAbsent,CompAbsent,1197,540,WH,A,6/25/12,
TSHE,1197,AM164,CompPresent,CompAbsent,1197,202,WH,A,6/25/12,
TSHE,1460,AE104,CompPresent,CompAbsent,704,531,GR,A,7/11/12,,
ABAM,1650,HIGH4,CompPresent,CompAbsent,1197,171,GR,A,8/1/12,,
TSHE,704,TO044,CompAbsent,CompAbsent,1197,446,WH,A,5/10/12,,
TSHE,1197,AM163,CompPresent,CompPresent,704,417,GR,A,6/25/12,,
TSHE,1197,AM163,CompAbsent,CompAbsent,1197,364,WH,A,6/25/12,,
ABAM,704,TO045,CompAbsent,CompAbsent,1064,128,YL,A,5/10/12,,
ABAM,1603,PARA1,CompAbsent,CompPresent,704,170,PK,A,8/1/12,,
ABAM,668,NISQ1,CompAbsent,CompAbsent,1603,138,BL,A,5/10/12,,
ABAM,1650,HIGH2,CompPresent,CompPresent,1197,72,GR,A,8/1/12,,
ABAM,1064,AV063,CompAbsent,CompAbsent,1197,281,GR,A,5/29/12,,
ABAM,1650,HIGH1,CompPresent,CompPresent,704,155,PK,A,8/1/12,,
ABAM,1603,PARA5,CompAbsent,CompPresent,1603,158,BL,A,7/24/12,,Missing tag
ABAM,668,NISQ1,CompAbsent,CompAbsent,1197,345,GR,A,5/10/12,,
ABAM,1650,HIGH5,CompAbsent,CompPresent,704,60,PK,A,8/1/12,,
TSME,1064,AV061,CompAbsent,CompAbsent,1460,288,YL,A,6/14/25,,
TSME,1603,PARA4,CompAbsent,CompAbsent,1197,269,RD,A,8/1/12,,Missing tag
TSME,1197,AM163,CompAbsent,CompAbsent,1197,490,RD,A,6/25/12,,Tag corrected from RE498 to RE490
TSME,1197,AM164,CompAbsent,CompAbsent,1603,355,BL,A,6/25/12,,
TSME,1197,AM163,CompPresent,CompPresent,1603,539,BL,A,6/25/12,,
TSME,1197,AM164,CompAbsent,CompAbsent,1197,168,RD,A,6/25/12,,
TSME,1197,AM163,CompPresent,CompAbsent,1460,202,YL,A,6/25/12,,
TSME,1064,AV062,CompAbsent,CompAbsent,1603,471,BL,A,5/29/12,,
TSME,1064,AV064,CompAbsent,CompAbsent,1603,459,BL,A,5/29/12,,
TSME,1460,AE101,CompAbsent,CompAbsent,1460,83,YL,A,7/24/12,,
TSME,1197,AM165,CompAbsent,CompAbsent,1603,577,BL,A,6/25/12,,
TSME,1197,AM165,CompAbsent,CompAbsent,1603,582,BL,A,6/25/12,,
