Name,Stand,Block,Gap?,Plot,Date,Type,Treatment,VegHtMid,VegHtCor1,VegHtCor2,VegHtCor3,VegHtCor4,Total Shrub,Total Herb,ABAM,ABAMShrub,Abies,ABIGRA,ABIGRAShrub,ABILAS,ABILASShrub,ACECIR,ACECIRShrub,ACHTRI,ANEDEL,ARNICA,ASTER,ATHFIL,Bare,BERNER,BLESPI,CAREXL,CAREXnarrow,CAREXwide,CASPAR,CASSIO,CHIMEN,CHIUMB,CIRALP,CLASIB,CLIUNI,CORUNA,Dead Wood,DISHOO,Downed Log,EPILOB,ERIGER,ERYMON,Fungus,GALIUM,GAUOVA,GENCAL,GOOOBL,Grass,GYMDIS,HIERAC,Indian Pipes?,LACTUC,Lance Leaved?,Lichen,LIGGRA,LINBOR,LISCOR,LUPINU,LUPLAT,Luzula,Lycopod,MAIDEL,MAIRAC,MAISTE,MENFER,MENFERShrub,MITBRE,MITELL,OPLHOR,OPLHORShrub,OSMBER,ORTSEC,OXAORE,PEDBRA,PEDORN,PEDRAC,PHYEMP,POLBIS,POLYST,POLMUN,POLMUNShrub,POTENT,POTFLA,PSEMEN,RHOALB,RHOALBShrub,Rock,ROSGYM,RUBLAS,RUB'PAN',RUBPED,RUBSPE,Rush,SENTRI,SORSIT,Stem,STRAMP,STRROS,THUPLI,THUPLIShrub,TIATRI,TRACAR,TRIBOR,TRIOVA,TSHE,TSHEShrub,TSME,TSMEShrub,Unk Opp Lv,VACDEL,VACMEM,VACMEMShrub,VACMYR,VACOVA,VACOVAShrub,VACPAR,VAC'PAN',VAC'PAN'Shrub,VALSIT,VERVIR,VIOLA,VIOR,XANO,XANOShrub,XERTEN,Litter,Moss,Wood,Feces,Rush,Sand/Soil,Rock,Root,Bare
PARAN3,PARA,3,N,J,,,,0,3,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
TO04N4,TO04,4,N,J,,,,0,1,0,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,X,,,,60,6,50,25,35,,,,,,,,,,,,4,,,,5,,,5,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
PARAG2,PARA,2,Y,G,,,,2,3,2,21,150,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,94,6,0,0,0,0,0,0,0
NISQG2,NISQ,2,Y,A,11/17/09,,,4,1,35,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
TO04N2,TO04,2,N,A,7/7/10,,,2,5,0,0,0,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
TO04N5,TO04,5,N,A,,,,15,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
NISQG1,NISQ,1,Y,C,11/17/09,,,45,16,51,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,C,,,,6,2,2,10,70,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,1,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
NISQN5,NISQ,5,N,F,7/2/10,,,2,0,1,5,7,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
TO04N1,TO04,1,N,F,,,,10,20,20,2,10/2(s),,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,1,,,,,10,,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,G,,,,20,10,75,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,10,,,,2,,,,,,30,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,H (formerly E),,,,20,25,12,30,90,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,1,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
TO04N1,TO04,1,N,Y,,,,5,1,4,"2 (h), 155 (s)",24,,,,,,,,,,,,20,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,90,10,0,0,0,0,0,0,0
NISQN2,NISQ,2,N,C,11/17/09,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,85,15,0,0,0,0,0,0,0
NISQN4,NISQ,4,N,C,7/2/10,,,8,0,20,30,50,,,,,,,,,,1,,,<1,,2,,,45,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,2,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,85,15,0,0,0,0,0,0,0
NISQG1,NISQ,1,Y,E,11/17/09,,,70,55,1,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,15,0,0,0,0,0,0,0
TO04N4,TO04,4,N,E,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,85,15,0,0,0,0,0,0,0
TO04N2,TO04,2,N,F,7/7/10,,,0,30,1,1,0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,85,15,0,0,0,0,0,0,0
TO04N4,TO04,4,N,I,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,15,0,0,0,0,0,0,0
NISQG3,NISQ,3,Y,B,7/2/10,,,60,80,30,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,30,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,80,20,0,0,0,0,0,0,0
PARAG3,PARA,3,Y,B,,,,32,35,8,30,25,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,10,,,,,,,,,,,,,,,,<1,,,,6,,,,,,,,,,,,,,,80,20,0,0,0,0,0,0,0
TO04N1,TO04,1,N,D,,,,3,1,3,15,15,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,80,20,0,0,0,0,0,0,0
NISQG2,NISQ,2,Y,F,11/17/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,20,0,0,0,0,0,0,0
NISQG4,NISQ,4,Y,F,7/2/10,,,27,32,30,40,75,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,20,0,0,0,0,0,0,0
TO04G3,TO04,3,Y,G,7/7/10,,,65/220,60/200,0/215,5/220,0/215,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,<1,,,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,20,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,20,,,,,,,,,,,,,,,,,,,,80,20,0,0,0,0,0,0,0
TO04N5,TO04,5,N,J,,,,2,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,<1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,80,20,0,0,0,0,0,0,0
TO04N5,TO04,5,N,X,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,80,20,0,0,0,0,0,0,0
TO04G3,TO04,3,Y,B,7/7/10,,,75,70,65,50,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,30,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
TO04N1,TO04,1,N,E,,,,10,3,2 (h)/135 (s),2,1,,,,,,,,,,,,,,,,3,,,10,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
NISQN4,NISQ,4,N,F,7/2/10,,,0,0,0,0,0,,,,,,<1  (1 sdlg),,,,,,,<1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,F,,,,85,2,80,85,5,,,,,,,,,,,,15,,,,,,,10,,,,,,,,,,,,"10 (~ 20 cm above ground, stem bent over",,,,,,,1,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
TO04G3,TO04,3,Y,F,7/7/10,,,10/230,30/190,10/210,0/220,0/200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,15,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,F,,,,2,40,2,65,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
TO04N4,TO04,4,N,G,,,,1,28,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,20,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,H,,,,3,7,2,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,3,,,,,,5,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
TO04N1,TO04,1,N,H,,,,75,1,20,1,2,,,,,,,,,,,,4,,,,,,,25,,,,,,,,,,,,,,,,,,,<1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
TO04N2,TO04,2,N,I,7/7/10,,,0,1,2,0,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,I (formerly F),,,,20,3,11,4,6,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
TO04G3,TO04,3,Y,J,7/7/10,,,45,55,1/150,60,35/115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,10,5,,,2,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
NISQG1,NISQ,1,Y,X,11/17/09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,25,0,0,0,0,0,0,0
NISQG4,NISQ,4,Y,A,7/2/10,,,25,80,55,30,45,,,,,,,,,,1,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,30,0,0,0,0,0,0,0
TO04G3,TO04,3,Y,A,7/7/10,,,10,70,0,2,50,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,10,,,,10,,,,,,,8,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,70,30,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,A,,,,0,3,15,0,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,70,30,0,0,0,0,0,0,0
NISQG3,NISQ,3,Y,C,7/2/10,,,5,20,70,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,25,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,70,30,0,0,0,0,0,0,0
TO04N5,TO04,5,N,H,,,,2,6,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,70,30,0,0,0,0,0,0,0
TO04N4,TO04,4,N,H,,,,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,65,35,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,B,7/7/10,,,55,70/150,50,2,0/110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,3,,,,5,,,,,,,,,,,1,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04N2,TO04,2,N,C,7/7/10,,,5,0,0,0,1,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04N4,TO04,4,N,C,,,,5,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04N5,TO04,5,N,F,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04N1,TO04,1,N,G,,,,6/>200,40/>200,10/>200,45,2,,,,,,,,,,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,1,,,,,1,,,,,25?,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04N2,TO04,2,N,G,7/7/10,,,5,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04N5,TO04,5,N,G,,,,0,2,8,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04N2,TO04,2,N,H,7/7/10,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04N5,TO04,5,N,I,,,,0,1,4,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,J,,,,5,10,5,22,5,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,20,,,,10,,,,,,15,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
NISQG1,NISQ,1,Y,Y,11/17/09,,,0,8,12,2,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,40,0,0,0,0,0,0,0
TO04N1,TO04,1,N,I,,,,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,15,,,,,,,,1,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,1,,,,49,50,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,A,,,,8,3,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04N2,TO04,2,N,B,7/7/10,,,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04G4,TO04,4,Y,C,,,,0/170,0/160,4,1/147,18/140,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04N1,TO04,1,N,C,,,,90,90,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,1,5,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
NISQN4,NISQ,4,N,D,7/2/10,,,0,0,0,0,0,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04G3,TO04,3,Y,D,7/7/10,,,5/110,60,0,1,20/110,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,1,,,,,15,50,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04N3,TO04,3,N,D,7/7/10,,,0,2,20,5,0,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,25,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
NISQG5,NISQ,5,Y,F,7/2/10,,,4,24,3,6,12,,,,,,<1 (1 sdlg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,50,50,0,0,0,0,0,0,0
TO04N4,TO04,4,N,F,,,,0,0/185,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,G,,,,12,2,2,18,8,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04G2,TO04,2,Y,H,7/7/10,,,5,10,10,5,5,,,,,,,,,,,,3,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04G4,TO04,4,Y,I,,,,35/130,2/135,3/115,12,2/110,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04N1,TO04,1,N,J,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
TO04N1,TO04,1,N,X,,,,"140(shrub), 4 (herb)",2,8,0,50,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,50,50,0,0,0,0,0,0,0
NISQG1,NISQ,1,Y,A,11/17/09,,,2,0,2,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,60,0,0,0,0,0,0,0
